STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,316786,705142,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,0,0,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,316786,705142,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,29.89,0,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,316786,705142,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,0,0,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,316786,705142,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,6.62,0,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,245368,158253,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,180,42.41,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,245368,158253,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,252,55.51,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,245368,158253,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,268,125.4,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,245368,158253,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,274,125.4,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,0,-52.54,,BIDPRICE,,
2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,102,1000,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T19:00:00,2025-07-01T22:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T19:00:00,2025-07-01T22:00:00-00:00,2025-07-02T02:00:00-00:00,0,1000,,BIDPRICE,,
2025-07-01T15:00:00,2025-07-01T19:00:00,2025-07-01T22:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T15:00:00,2025-07-01T19:00:00,2025-07-01T22:00:00-00:00,2025-07-02T02:00:00-00:00,102,1000,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,52.09,1000,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,102,1000,,BIDPRICE,,
2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,0,-52.54,,BIDPRICE,,
2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,52.04,1000,,BIDPRICE,,
2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,102,1000,,BIDPRICE,,
2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,0,-52.54,,BIDPRICE,,
2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,52,1000,,BIDPRICE,,
2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,102,1000,,BIDPRICE,,
2025-07-01T22:00:00,2025-07-02T00:00:00,2025-07-02T05:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T22:00:00,2025-07-02T00:00:00,2025-07-02T05:00:00-00:00,2025-07-02T07:00:00-00:00,0,1000,,BIDPRICE,,
2025-07-01T22:00:00,2025-07-02T00:00:00,2025-07-02T05:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,522779,701361,,,,,,,,EN,,2025-07-01T22:00:00,2025-07-02T00:00:00,2025-07-02T05:00:00-00:00,2025-07-02T07:00:00-00:00,102,1000,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,-150,-6.88,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,-135,-5.66,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,-105,-4.35,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,-45,-3.34,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,-15,-2.87,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,0,43.43,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,30,44.32,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,90,45.43,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,120,46.49,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,135,47.09,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,150,47.09,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,-150,10.79,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,-135,11.89,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,-105,13.09,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,-45,14.19,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,-15,14.65,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,0,85.21,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,30,85.8,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,90,86.5,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,120,87.97,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,135,89.33,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,150,89.33,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,-150,10.53,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,-135,11.85,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,-105,13.1,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,-45,14.1,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,-15,14.47,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,0,88.58,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,30,89.46,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,90,90.41,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,120,92.23,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,135,93.76,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,150,93.76,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,-150,10.72,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,-135,11.69,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,-105,13.06,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,-45,13.98,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,-15,14.42,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,0,87.58,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,30,88.09,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,90,89.09,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,120,90.87,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,135,92.48,,BIDPRICE,,
2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,150,92.48,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,-150,10.73,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,-135,11.79,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,-105,12.98,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,-45,13.9,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,-15,14.29,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,0,86.06,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,30,86.72,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,90,87.77,,BIDPRICE,,
2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,169693,563581,,,,,,,,EN,,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,120,89.78,,BIDPRICE,,
