"generator","generator_name","curtailment_date","pmax_mw","curtailment_mw","expected_available_mw","RESOURCEBID_SEQ","daily_max_mw","mw_error","pct_error"
"PIT3_7_PL1X3","PIT PH 3 UNITS 1, 2 & 3 AGGREGATE",2024-11-23,70.6,22.6,48,428176,48,7.105427357601e-15,1.48029736616688e-16
"PIT3_7_PL1X3","PIT PH 3 UNITS 1, 2 & 3 AGGREGATE",2024-11-25,70.6,24.6,46,428176,46,7.105427357601e-15,1.54465812121761e-16
"PIT3_7_PL1X3","PIT PH 3 UNITS 1, 2 & 3 AGGREGATE",2024-11-26,70.6,22.6,48,428176,46,-1.99999999999999,-0.0416666666666665
"PIT3_7_PL1X3","PIT PH 3 UNITS 1, 2 & 3 AGGREGATE",2024-12-03,70.6,22.6,48,428176,46,-1.99999999999999,-0.0416666666666665
"PIT3_7_PL1X3","PIT PH 3 UNITS 1, 2 & 3 AGGREGATE",2024-12-12,70.6,26,44.6,428176,46,1.40000000000001,0.0313901345291481
"PIT4_7_PL1X2","PIT PH 4 UNITS 1 & 2 AGGREGATE",2024-01-08,95,47,48,131041,46.5,-1.5,-0.03125
"PIT4_7_PL1X2","PIT PH 4 UNITS 1 & 2 AGGREGATE",2024-01-08,95,48,47,131041,46.5,-0.5,-0.0106382978723404
"PIT4_7_PL1X2","PIT PH 4 UNITS 1 & 2 AGGREGATE",2024-01-23,95,55,40,131041,40.8,0.799999999999997,0.0199999999999999
"PIT4_7_PL1X2","PIT PH 4 UNITS 1 & 2 AGGREGATE",2024-02-04,95,55,40,131041,40.8,0.799999999999997,0.0199999999999999
"PIT5_7_PL1X2","PIT PH 5 UNITS 1 & 2 AGGREGATE",2023-08-05,82,77,5,130239,5,0,0
"PIT5_7_PL1X2","PIT PH 5 UNITS 1 & 2 AGGREGATE",2023-08-06,82,77,5,130239,5,0,0
"PIT5_7_PL1X2","PIT PH 5 UNITS 1 & 2 AGGREGATE",2023-10-23,82,41,41,130239,40,-1,-0.024390243902439
"PIT5_7_PL1X2","PIT PH 5 UNITS 1 & 2 AGGREGATE",2023-10-24,82,41,41,130239,40,-1,-0.024390243902439
"PIT5_7_PL1X2","PIT PH 5 UNITS 1 & 2 AGGREGATE",2024-03-13,82,1,81,130239,82,1,0.0123456790123457
"PIT5_7_PL1X2","PIT PH 5 UNITS 1 & 2 AGGREGATE",2024-10-06,82,41,41,130239,41,0,0
"PIT5_7_PL1X2","PIT PH 5 UNITS 1 & 2 AGGREGATE",2024-10-08,82,41,41,130239,41,0,0
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2023-07-29,82,41,41,142584,41,0,0
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2023-08-06,82,34,48,142584,48,0,0
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2023-09-09,82,24,58,142584,58,0,0
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2023-09-10,82,24,58,142584,58,0,0
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2023-10-26,82,41,41,142584,43,2,0.0487804878048781
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2024-05-28,82,1,81,142584,77,-4,-0.0493827160493827
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2024-05-30,82,42,40,142584,40,0,0
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2024-08-19,82,41,41,142584,40,-1,-0.024390243902439
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2024-08-20,82,41,41,142584,41,0,0
"PIT5_7_PL3X4","PIT PH 5 UNITS 3 & 4 AGGREGATE",2024-10-10,82,41,41,142584,41,0,0
"PIT6_7_UNIT 2","PIT PH 6 UNIT 2",2024-06-21,40,36.92,3.08,988619,3.07,-0.00999999999999845,-0.00324675324675275
"PIT6_7_UNIT 2","PIT PH 6 UNIT 2",2024-11-04,40,38.39,1.61,988619,1.58,-0.0299999999999994,-0.0186335403726704
"PIT7_7_UNIT 2","PIT PH 7 UNIT 2",2024-06-21,54.6,52.58,2.02,806870,2,-0.0200000000000031,-0.00990099009901143
"PIT7_7_UNIT 2","PIT PH 7 UNIT 2",2024-06-21,54.6,52.5,2.1,806870,2,-0.100000000000001,-0.0476190476190483
"RCKCRK_7_UNIT 1","ROCK CREEK HYDRO UNIT 1",2023-08-12,57,5.53,51.47,123566,51.91,0.439999999999998,0.00854866912764713
"RCKCRK_7_UNIT 1","ROCK CREEK HYDRO UNIT 1",2023-08-13,57,5.53,51.47,123566,51.91,0.439999999999998,0.00854866912764713
"RCKCRK_7_UNIT 1","ROCK CREEK HYDRO UNIT 1",2023-08-15,57,5.53,51.47,123566,51.91,0.439999999999998,0.00854866912764713
"ROSMDW_2_WIND1","Pacific Wind - Phase 1",2023-12-15,140,24.6,115.4,780584,114.75,-0.650000000000006,-0.00563258232235707
"ROSMDW_2_WIND1","Pacific Wind - Phase 1",2023-12-15,140,30.6,109.4,780584,114.75,5.34999999999999,0.0489031078610603
"ROSMDW_2_WIND1","Pacific Wind - Phase 1",2024-12-18,140,26,114,780584,114.87,0.870000000000005,0.00763157894736846
"RTEDDY_2_SOLAR1","Rosamond West Solar 1",2023-04-19,54,8.8,45.2,114138,46.07,0.869999999999997,0.0192477876106194
"RTEDDY_2_SOLAR1","Rosamond West Solar 1",2023-04-20,54,8.8,45.2,114138,46.07,0.869999999999997,0.0192477876106194
"RTEDDY_2_SOLAR1","Rosamond West Solar 1",2023-04-21,54,8.8,45.2,114138,46.07,0.869999999999997,0.0192477876106194
"RVRVEW_1_UNITA1","Riverview Energy Center (GP Antioch)",2023-03-02,48.7,1.1,47.6,376200,47.6,0,0
"RVRVEW_1_UNITA1","Riverview Energy Center (GP Antioch)",2023-05-19,48.7,1.1,47.6,376200,47.6,0,0
"SANBRN_2_EESSB2","Edsan 2 Edwards Sanborn E1B",2024-12-11,166,23,143,111549,150,7,0.048951048951049
"SANBRN_2_EESSB2","Edsan 2 Edwards Sanborn E1B",2024-12-13,166,23,143,111549,150,7,0.048951048951049
"SANBRN_2_EESSB2","Edsan 2 Edwards Sanborn E1B",2024-12-16,166,16,150,111549,150,0,0
"SISPRG_2_DS3BT1","Daggett Solar 3 a BESS",2024-11-05,61.5,0.34,61.16,352614,61.16,0,0
"SISPRG_2_DS3BT1","Daggett Solar 3 a BESS",2024-11-06,61.5,0.34,61.16,352614,61.16,0,0
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-05-01,59.9,0.47,59.43,131816,58,-1.43,-0.0240619215884234
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-05-01,59.9,0.47,59.43,131816,58,-1.43,-0.0240619215884234
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-05-13,59.9,0.47,59.43,131816,58,-1.43,-0.0240619215884234
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-05-13,59.9,0.47,59.43,131816,58,-1.43,-0.0240619215884234
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-06-09,59.9,2,57.9,131816,58,0.100000000000001,0.00172711571675305
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-06-09,59.9,2,57.9,131816,58,0.100000000000001,0.00172711571675305
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-06-21,59.9,3.9,56,131816,58,2,0.0357142857142857
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-06-21,59.9,3.9,56,131816,58,2,0.0357142857142857
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-06-22,59.9,0.9,59,131816,58,-1,-0.0169491525423729
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-06-22,59.9,0.9,59,131816,58,-1,-0.0169491525423729
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-06-28,59.9,1.9,58,131816,58,0,0
"SISPRG_2_DS3BT2","Daggett Solar 3 b BESS",2024-06-28,59.9,1.9,58,131816,58,0,0
"SLATE_2_SLASR2","SLATE_2",2024-05-05,93,52.2,40.8,561157,40,-0.799999999999997,-0.0196078431372548
"SLATE_2_SLASR2","SLATE_2",2024-05-06,93,52.2,40.8,561157,40,-0.799999999999997,-0.0196078431372548
"SLATE_2_SLASR2","SLATE_2",2024-05-09,93,52.2,40.8,561157,40,-0.799999999999997,-0.0196078431372548
"SLATE_2_SLASR2","SLATE_2",2024-05-12,93,52.2,40.8,561157,40,-0.799999999999997,-0.0196078431372548
"SLATE_2_SLASR2","SLATE_2",2024-05-13,93,52.2,40.8,561157,40,-0.799999999999997,-0.0196078431372548
"SLATE_2_SLASR3","SLATE_3",2024-04-05,67.5,40.8,26.7,435258,27.27,0.569999999999997,0.0213483146067414
"SLATE_2_SLASR3","SLATE_3",2024-04-17,67.5,40.8,26.7,435258,27.99,1.29,0.0483146067415729
"SLATE_2_SLASR3","SLATE_3",2024-04-21,67.5,40.8,26.7,435258,28.02,1.32,0.0494382022471909
"SLATE_2_SLASR3","SLATE_3",2024-04-26,67.5,40.8,26.7,435258,25.53,-1.17,-0.0438202247191012
"SLATE_2_SLASR3","SLATE_3",2024-05-20,67.5,40.8,26.7,435258,27.18,0.479999999999997,0.0179775280898875
"SLSTR2_2_SOLAR2","Solar Star 2",2023-11-07,276,72,204,360573,199.6,-4.40000000000001,-0.0215686274509804
"SLSTR2_2_SOLAR2","Solar Star 2",2023-11-08,276,72,204,360573,201.55,-2.44999999999999,-0.0120098039215686
"SNCLRA_2_UNIT1","New Indy Oxnard",2023-01-01,27.8,16.8,11,620521,11.3,0.300000000000001,0.0272727272727273
"SNCLRA_2_UNIT1","New Indy Oxnard",2023-02-28,27.8,16.8,11,620521,11.28,0.279999999999999,0.0254545454545454
"SPAULD_6_UNIT12","SPAULDING HYDRO PH 1 & 2 AGGREGATE",2023-05-23,11.4,4.4,7,513723,6.7,-0.3,-0.0428571428571428
"SPAULD_6_UNIT12","SPAULDING HYDRO PH 1 & 2 AGGREGATE",2023-05-24,11.4,4.4,7,513723,6.7,-0.3,-0.0428571428571428
"SPAULD_6_UNIT12","SPAULDING HYDRO PH 1 & 2 AGGREGATE",2023-09-11,11.4,7,4.4,513723,4.5,0.0999999999999996,0.0227272727272726
"SPAULD_6_UNIT12","SPAULDING HYDRO PH 1 & 2 AGGREGATE",2023-10-01,11.4,7,4.4,513723,4.2,-0.2,-0.0454545454545455
"SPICER_1_UNITS","SPICER HYDRO UNITS 1-3 AGGREGATE",2023-09-11,6,2.8,3.2,553779,3.3,0.0999999999999996,0.0312499999999999
"SPICER_1_UNITS","SPICER HYDRO UNITS 1-3 AGGREGATE",2023-09-18,6,2.8,3.2,553779,3.3,0.0999999999999996,0.0312499999999999
"SPICER_1_UNITS","SPICER HYDRO UNITS 1-3 AGGREGATE",2024-09-16,6,2.8,3.2,553779,3.3,0.0999999999999996,0.0312499999999999
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-13,63,23,40,615344,40.92,0.920000000000002,0.023
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-14,63,23,40,615344,40.93,0.93,0.02325
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-15,63,23,40,615344,40.28,0.280000000000001,0.00700000000000003
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-15,63,24.32,38.68,615344,40.28,1.6,0.0413650465356774
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-16,63,23,40,615344,40.28,0.280000000000001,0.00700000000000003
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-17,63,25.02,37.98,615344,39.72,1.73999999999999,0.0458135860979461
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-17,63,25.06,37.94,615344,39.72,1.78,0.0469161834475488
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-17,63,23,40,615344,39.72,-0.280000000000001,-0.00700000000000003
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-18,63,23,40,615344,40.97,0.969999999999999,0.02425
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-19,63,25.28,37.72,615344,39.27,1.55,0.0410922587486746
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-19,63,23,40,615344,39.27,-0.729999999999997,-0.0182499999999999
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-19,63,25.02,37.98,615344,39.27,1.29,0.0339652448657188
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-24,63,23,40,615344,39.17,-0.829999999999998,-0.02075
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-24,63,22.92,40.08,615344,39.17,-0.909999999999997,-0.0227045908183632
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-24,63,24.35,38.65,615344,39.17,0.520000000000003,0.0134540750323416
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-25,63,23,40,615344,39.17,-0.829999999999998,-0.02075
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-28,63,25.16,37.84,615344,39.11,1.27,0.0335623678646933
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-28,63,23.44,39.56,615344,39.11,-0.450000000000003,-0.0113751263902933
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-29,63,23.73,39.27,615344,39.11,-0.159999999999997,-0.0040743570155334
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-29,63,25.45,37.55,615344,39.11,1.56,0.0415446071904128
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-29,63,25.13,37.87,615344,39.11,1.23999999999999,0.0327435965143912
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-30,63,25.39,37.61,615344,39.11,1.5,0.0398830098378091
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-30,63,22.84,40.16,615344,39.11,-1.05,-0.0261454183266932
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-30,63,25.73,37.27,615344,39.11,1.84,0.0493694660584922
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-30,63,22.54,40.46,615344,39.11,-1.35,-0.0333662876915472
"SUNCAT_2_A1BBT1","Arlington Solar Unit 1B BESS",2023-10-31,63,26,37,615344,38.57,1.57,0.0424324324324324
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-04-17,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-04-18,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-04-19,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-04-22,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-04-23,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-04-24,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-04-25,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-04-26,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-05-06,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-05-07,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-05-08,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-05-09,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-05-10,100,3.3,96.7,345990,96.61,-0.0900000000000034,-0.000930713547052776
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-07-24,100,3.35,96.65,345990,96.61,-0.0400000000000063,-0.000413864459389615
"SUNSLR_1_SSVSR1","Sunshine Valley Solar 1",2024-07-26,100,3.35,96.65,345990,96.61,-0.0400000000000063,-0.000413864459389615
"SYCAMR_2_UNIT 1","Sycamore Cogeneration Unit 1",2023-01-30,78,4,74,182568,73,-1,-0.0135135135135135
"SYCAMR_2_UNIT 1","Sycamore Cogeneration Unit 1",2023-04-11,78,5,73,182568,73,0,0
"TANHIL_6_SOLART","Berry Cogen 18",2023-11-13,17,8,9,379813,8.82,-0.18,-0.02
"TANHIL_6_SOLART","Berry Cogen 18",2024-03-24,17,8,9,379813,8.74,-0.26,-0.0288888888888889
"TEHAPI_2_PW2WD2","Point Wind 2",2023-02-21,14.4,7.2,7.2,124050,7.4,0.2,0.0277777777777778
"TEHAPI_2_PW2WD2","Point Wind 2",2023-03-28,14.4,7.2,7.2,124050,7.04,-0.16,-0.0222222222222222
"TIFFNY_1_DILLON","TIFFNY_1_DILLON",2023-03-20,45,9.07,35.93,939948,34.2,-1.73,-0.048149178959087
"TIFFNY_1_DILLON","TIFFNY_1_DILLON",2023-03-24,45,9.07,35.93,939948,37.04,1.11,0.0308934038408015
"TIFFNY_1_DILLON","TIFFNY_1_DILLON",2023-10-14,45,7.05,37.95,939948,36.89,-1.06,-0.0279314888010541
"TIFFNY_1_DILLON","TIFFNY_1_DILLON",2023-10-25,45,7.05,37.95,939948,37.47,-0.480000000000004,-0.0126482213438736
"TIGRCK_7_UNITS","TIGER CREEK HYDRO AGGREGATE",2023-04-05,62,31,31,195278,30,-1,-0.032258064516129
"TIGRCK_7_UNITS","TIGER CREEK HYDRO AGGREGATE",2023-04-13,62,31,31,195278,30,-1,-0.032258064516129
"TIGRCK_7_UNITS","TIGER CREEK HYDRO AGGREGATE",2024-03-15,62,31,31,195278,30,-1,-0.032258064516129
"TOPAZ_2_SOLAR","Topaz Solar Farms",2023-02-20,550,55.8,494.2,111727,510,15.8,0.0319708619991906
"TOPAZ_2_SOLAR","Topaz Solar Farms",2023-02-21,550,55.8,494.2,111727,510,15.8,0.0319708619991906
"TOPAZ_2_SOLAR","Topaz Solar Farms",2023-02-22,550,55.8,494.2,111727,510,15.8,0.0319708619991906
"TOPAZ_2_SOLAR","Topaz Solar Farms",2023-02-23,550,55.8,494.2,111727,510,15.8,0.0319708619991906
"TOPAZ_2_SOLAR","Topaz Solar Farms",2023-07-27,550,44,506,111727,510,4,0.00790513833992095
"TOPAZ_2_SOLAR","Topaz Solar Farms",2024-04-29,550,40,510,111727,510,0,0
"TOPAZ_2_SOLAR","Topaz Solar Farms",2024-04-30,550,40,510,111727,510,0,0
"TOPAZ_2_SOLAR","Topaz Solar Farms",2024-05-24,550,40,510,111727,510,0,0
"TOPAZ_2_SOLAR","Topaz Solar Farms",2024-05-25,550,40,510,111727,510,0,0
"TOWNSITE_2_MEADDYN","Townsite Solar BESS",2023-04-04,180,60,120,127137,117.22,-2.78,-0.0231666666666667
"TOWNSITE_2_MEADDYN","Townsite Solar BESS",2023-04-05,180,60,120,127137,115.83,-4.17,-0.03475
"TRNQLT_2_RETBT1","RE Tranquillity BESS",2023-05-02,72,12,60,116825,60,0,0
"TRNQLT_2_RETBT1","RE Tranquillity BESS",2024-06-16,72,2,70,116825,70,0,0
"TRNQLT_2_SOLAR","Tranquillity",2024-08-29,200,54.98,145.02,358008,148,2.97999999999999,0.0205488898083022
"TRNQLT_2_SOLAR","Tranquillity",2024-08-30,200,54.98,145.02,358008,148,2.97999999999999,0.0205488898083022
"TRNSWD_1_QF","FPL Energy C Wind",2024-02-15,38.97,7.5,31.47,134471,32,0.530000000000001,0.0168414362885288
"TRNSWD_1_QF","FPL Energy C Wind",2024-12-12,38.97,10,28.97,134471,28,-0.969999999999999,-0.0334829133586468
"TULLCK_7_UNITS","Tullock Hydro",2024-02-05,25.9,6.1,19.8,809558,20,0.200000000000003,0.0101010101010102
"TULLCK_7_UNITS","Tullock Hydro",2024-02-06,25.9,6.1,19.8,809558,20,0.200000000000003,0.0101010101010102
"TULLCK_7_UNITS","Tullock Hydro",2024-02-08,25.9,6.1,19.8,809558,20,0.200000000000003,0.0101010101010102
"TULLCK_7_UNITS","Tullock Hydro",2024-02-12,25.9,6.1,19.8,809558,20,0.200000000000003,0.0101010101010102
"USWNDR_2_SMUD","SOLANO WIND FARM",2023-03-31,102.18,15.18,87,837024,89,2,0.0229885057471264
"USWNDR_2_SMUD","SOLANO WIND FARM",2023-04-01,102.18,15.18,87,837024,89,2,0.0229885057471264
"USWNDR_2_SMUD","SOLANO WIND FARM",2023-04-03,102.18,15.18,87,837024,91,4,0.0459770114942529
"USWNDR_2_SMUD","SOLANO WIND FARM",2023-08-01,102.18,15.18,87,837024,90,3,0.0344827586206897
"USWNDR_2_SMUD","SOLANO WIND FARM",2023-08-24,102.18,30,72.18,837024,75.6,3.41999999999999,0.0473815461346632
"USWNDR_2_SMUD2","Solano Wind Project Phase 3",2023-12-11,127.8,23.4,104.4,264747,104.05,-0.350000000000009,-0.00335249042145602
"USWNDR_2_SMUD2","Solano Wind Project Phase 3",2023-12-12,127.8,23.4,104.4,264747,105.57,1.16999999999999,0.011206896551724
"USWNDR_2_SMUD2","Solano Wind Project Phase 3",2024-02-21,127.8,21.4,106.4,264747,104.66,-1.74000000000001,-0.0163533834586467
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-03-05,58,3,55,594888,52.3,-2.7,-0.0490909090909091
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-03-08,58,3,55,594888,52.3,-2.7,-0.0490909090909091
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-03-09,58,3,55,594888,52.3,-2.7,-0.0490909090909091
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-04-29,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-04-30,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-01,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-02,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-03,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-04,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-05,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-06,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-07,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-08,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-09,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-05-10,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-06-06,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-09-18,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TBBBT1","Tropico Solar Big Beau",2024-09-19,58,6,52,594888,52.3,0.299999999999997,0.00576923076923071
"VALTNE_2_TRSBT1","Tropico Solar",2024-03-27,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-03-28,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-03-29,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-03-30,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-04-29,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-04-30,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-01,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-02,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-03,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-04,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-05,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-06,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-07,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-08,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-09,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-05-10,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-06-06,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-09-18,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-09-19,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-12-03,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-12-04,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-12-05,70,6,64,650623,64.8,0.799999999999997,0.0125
"VALTNE_2_TRSBT1","Tropico Solar",2024-12-06,70,6,64,650623,64.8,0.799999999999997,0.0125
"VSTAES_6_VESBT1","Vista Energy Storage",2023-02-13,40,2,38,386425,37.7,-0.299999999999997,-0.00789473684210519
"VSTAES_6_VESBT1","Vista Energy Storage",2023-04-18,40,2,38,386425,37.7,-0.299999999999997,-0.00789473684210519
"VSTAES_6_VESBT1","Vista Energy Storage",2023-07-10,40,2.5,37.5,386425,37.7,0.200000000000003,0.00533333333333341
"VSTAES_6_VESBT1","Vista Energy Storage",2023-07-11,40,2.5,37.5,386425,37.7,0.200000000000003,0.00533333333333341
"VSTAES_6_VESBT1","Vista Energy Storage",2023-07-12,40,2.5,37.5,386425,37.7,0.200000000000003,0.00533333333333341
